1.1118,1015.3,58.826,2.8765,24.985,1072.4,550,131.36,11.644,3.3748,87.275
0.73227,1015.6,63.763,2.9094,24.755,1072.5,550.11,131.5,11.604,3.2149,86.177
0.87173,1015.8,65.276,2.9341,24.751,1073.6,550.13,132.17,11.671,3.2194,84.758
1.2727,1016.2,62.613,2.892,24.78,1071.8,550.14,130.71,11.595,3.2996,84.991
1.0452,1016.8,66.167,2.9381,24.992,1073.5,550.12,132.02,11.557,3.1503,84.355
0.50201,1017.5,74.177,2.9418,24.244,1072.4,550.1,131.38,11.472,3.1906,84.185
0.48596,1017.8,72.909,2.9611,23.865,1073.5,550.07,132.15,11.57,3.0545,83.888
0.73617,1018.3,66.406,2.9743,23.827,1074.5,550.05,132.75,11.733,3.1456,84.701
0.91163,1018.3,63.788,2.9604,23.796,1074,550.05,132.31,11.553,3.2298,84.546
0.94035,1018.5,67.144,2.9282,23.672,1073.9,550.1,132.2,11.69,3.6953,85.816
0.8946,1018.7,69.588,2.9385,23.495,1073.7,550.15,132,11.66,3.5541,84.717
1.0762,1018.6,68.081,2.9569,23.788,1073.4,549.9,131.6,11.656,3.0964,85.333
1.0584,1018.5,67.616,2.8852,23.699,1071.5,549.73,129.98,11.55,3.5787,86.878
1.1738,1018.9,70.021,2.5824,21.963,1054,549.68,116.82,10.706,5.1038,87.076
1.0454,1019.1,73.382,2.5217,20.989,1029.8,536.53,109.77,10.524,11.084,111.71
1.0727,1019,73.709,2.5452,20.179,1042.9,545.65,111.37,10.54,5.8422,95.307
1.2314,1019.1,72.604,2.6537,20.547,1053.2,549.91,114.19,10.623,3.9459,82.881
1.429,1019.2,70.8,2.6227,20.523,1052.2,549.6,113.41,10.579,5.0132,85.733
1.3987,1019.3,69.757,2.6975,20.774,1056.4,549.98,116.69,10.74,4.912,89.463
1.425,1019.5,70.275,2.7867,20.971,1060.9,550.13,120.2,10.914,4.1917,84.918
1.6725,1019.8,69.382,2.9439,22.694,1072.2,550.01,130.37,11.47,3.4392,84.328
1.8847,1020.2,68.463,2.9144,22.8,1072.4,549.99,130.68,11.47,3.7656,84.586
2.2188,1020.2,68.068,2.9267,22.706,1071.8,550,130.19,11.451,3.5693,83.93
2.6183,1020.2,67.148,2.9298,22.84,1072.7,549.98,130.75,11.615,3.3013,83.363
3.0567,1020.2,68.353,2.6557,20.627,1045,541.91,116.49,10.796,7.5053,93.837
3.3049,1020.3,68.482,2.6984,20.758,1046.4,541.85,117.7,10.903,8.0892,96.886
3.4187,1020.5,67.027,3.8248,30.195,1091.9,536.53,155.29,13.428,2.8103,67.444
3.3927,1020.7,65.113,4.176,33.169,1100,531.02,165.79,14.203,2.5674,62.111
3.4429,1021.1,63.454,4.1898,33.215,1099.9,530.51,165.96,14.252,2.3782,61.251
3.2705,1021.6,61.768,4.1875,33.162,1099.9,530.34,166.27,14.232,2.3937,61.159
3.0596,1021.8,63.605,2.9583,22.709,1071.9,549.47,130.41,11.466,3.4305,81.53
2.8919,1022.1,71.934,2.9256,22.659,1071.4,549.66,129.95,11.443,3.7156,81.642
2.8899,1021.9,75.523,2.9342,22.58,1071.4,549.75,130,11.552,3.5399,80.551
3.0561,1022,76.643,2.9686,22.701,1072.5,549.85,130.68,11.588,3.3109,79.5
3.4725,1021.9,71.216,3.0488,23.053,1074.6,550.17,131.51,11.718,3.3034,80.088
3.8334,1021.5,67.958,3.0822,23.254,1075.4,549.65,131.64,11.737,3.1375,80.572
3.9999,1021.1,65.884,2.6374,19.848,1050.6,548.52,114.23,10.686,5.588,89.783
4.1174,1020.9,65.51,2.7882,20.721,1059.3,549.71,119.73,11.011,4.2887,83.589
4.0607,1021,66.268,3.0356,22.879,1073.5,550.02,130.2,11.567,3.4608,80.656
3.7793,1020.8,66.117,2.9969,22.553,1070.6,549.02,128.41,11.517,4.0081,85.055
3.4995,1020.5,71.071,2.967,22.307,1070.2,549.63,128.42,11.401,3.9401,85.408
3.542,1020.5,73.655,2.9173,22.142,1068.7,549.58,126.71,11.281,3.9718,81.68
12.595,1016.8,73.945,3.534,27.074,1080.4,544.25,137.93,12.306,9.5956,76.519
14.02,1017.4,66.841,3.3212,25.724,1079.8,550.12,133.03,11.902,3.4915,65.311
14.7,1017.9,62.746,3.2624,25.547,1077.8,549.91,131.47,11.808,4.9854,65.415
15.413,1018,59.765,3.258,25.596,1078,549.94,131.51,11.864,1.5543,62.899
15.855,1017.8,58.259,3.2303,25.332,1076.7,549.94,130.51,11.762,3.7755,66.504
16.474,1017.5,56.423,3.2239,26.165,1076,549.84,129.59,11.765,1.8675,62.378
16.898,1017.5,55.546,3.222,25.952,1076.9,550.04,130.24,11.797,3.8102,65.624
16.002,1017.4,59.32,3.1682,24.565,1076.8,550.25,130.37,11.79,5.8117,69.248
14.812,1017.6,61.909,3.0995,24.178,1075.1,550.18,129.59,11.645,4.092,65.793
13.98,1017.7,64.749,3.1212,23.959,1074.5,550.08,129.35,11.595,5.8469,70.197
13.839,1018,65.923,3.1173,24.178,1075.2,550.02,129.88,11.698,4.5129,65.804
13.504,1018.2,68.941,3.112,24.052,1075.3,549.96,130.11,11.628,3.8223,65.767
12.832,1017.9,68.714,3.1105,23.806,1074.2,549.96,129.53,11.699,3.9098,67.557
11.828,1017.9,71.616,3.1035,23.734,1074.3,550.19,130.05,11.646,3.9376,69.254
10.48,1017.7,76.678,3.1246,23.776,1074.4,550.35,130.54,11.63,4.021,70.652
9.4074,1017.1,80.061,3.2041,24.595,1075,548.3,132.26,11.792,3.6098,69.996
8.5592,1016.8,82.746,2.7506,21.593,1046.8,545.22,114.15,10.71,6.8793,82.49
8.3631,1016.3,83.428,2.6437,20.003,1042.7,547.78,109.45,10.327,6.1802,78.679
7.9141,1015.6,83.46,2.5913,19.453,1041.5,547.27,108.87,10.295,6.7888,79.73
8.0085,1015,83.666,2.5548,19.369,1043,548.24,109.21,10.23,6.3132,78.284
7.8829,1014.6,82.018,2.5656,19.265,1041.8,547.76,108.71,10.234,6.3816,78.726
7.5683,1014.2,81.741,2.9024,21.695,1060.7,549.06,121.82,11.015,4.8897,75.107
7.7961,1013.9,81.518,2.75,20.218,1052.8,549.36,115.41,10.668,5.1391,75.341
7.9086,1013.6,80.602,2.8914,21.697,1061.8,549.69,122.29,11.042,4.847,74.814
9.6791,1013.3,80.929,3.1649,24.573,1076.1,550.16,131.39,11.68,3.4689,66.617
12.767,1012.5,74.004,3.5406,29.357,1092,549.97,142.45,12.462,3.0183,66.941
14.67,1011.9,62.922,4.0837,32.662,1099.9,539.55,154.37,13.565,3.7527,62.488
15.4,1011.3,59.436,4.0848,33.096,1100,539.45,155,13.579,1.7413,59.782
15.72,1010.4,57.997,2.9477,26.461,1063.1,549.61,121,11.122,1.6456,62.771
16.258,1009.2,57.716,2.8285,25.209,1056.2,550.11,115.76,10.731,3.9159,65.151
16.829,1008.6,55.891,3.2465,27.018,1076.5,550.03,130.24,11.753,2.2225,61.563
16.748,1008.2,57.294,3.1009,25.047,1070.6,549.84,126.24,11.444,4.0348,66.023
15.132,1007.3,61.475,2.6113,23.648,1046.5,550.38,109.17,10.242,5.0106,67.796
14.246,1006.6,59.899,2.9705,26.472,1061.7,548.23,121.65,11.133,4.6019,68.949
13.423,1006.3,62.495,3.131,26.054,1075.8,549.92,130.96,11.641,4.5105,69.748
12.267,1005.8,66.532,3.1685,25.211,1074.4,550.03,130.45,11.634,4.6053,67.144
11.066,1005.2,72.984,2.8864,22.466,1060.7,549.97,120.66,11.03,4.8431,70.176
10.562,1005,75.919,2.5923,20.298,1045.9,550.27,109.89,10.333,6.1161,73.987
10.577,1004.9,75.653,2.9199,22.615,1062.8,549.59,122.52,11.158,4.8621,72.008
10.931,1005.1,74.395,2.6084,20.184,1044.3,548.83,109.4,10.348,5.5588,74.974
11.035,1006,76.357,2.6083,18.891,1045.6,549.93,109.45,10.334,5.0943,72.227
10.649,1006.3,79.116,2.6181,19.16,1044.5,549.8,108.86,10.31,5.3335,73.659
10.429,1006.4,81.364,2.6201,18.989,1045.7,549.72,109.54,10.367,5.0362,70.106
10.283,1006.4,83.959,2.6524,19.008,1046,550.03,109.69,10.341,4.9891,70.329
9.8121,1006.5,87.008,2.7059,19.321,1045.9,549.6,109.75,10.377,4.9656,70.267
9.4446,1006.9,88.032,2.6932,19.474,1045.7,549.1,110.01,10.241,5.7676,75.106
9.359,1007.4,87.486,2.712,19.592,1047.7,549.52,111.51,10.448,5.6001,75.788
9.3987,1008,88.418,2.6974,19.685,1048.9,549.88,112.19,10.441,5.2804,73.293
9.903,1008.8,88.147,4.2491,33.11,1099.9,535.44,159.73,13.836,2.8986,58.775
10.923,1009.3,86.637,4.2062,32.478,1100.1,537.1,158.33,13.772,5.1988,57.464
11.904,1009.9,82.827,4.1298,32.468,1099.9,538.03,157.17,13.719,4.2951,61.37
12.766,1010.3,77.98,4.0393,32.012,1100,540.17,155.39,13.527,0.92492,55.78
13.496,1010.4,75.301,4.0312,31.147,1100,541.15,154.71,13.489,0.21836,55.924
13.975,1010.5,74.276,4.0936,31.544,1100,539.75,155.61,13.533,0.22597,57.884
14.481,1010.9,71.463,4.0945,32.06,1100,538.6,156.14,13.648,3.6662,63.697
14.552,1011.2,70.757,4.0971,31.947,1100.1,538.87,156.23,13.631,4.2145,61.829
14.185,1011.6,72.201,4.1248,32.541,1100,537.92,156.7,13.67,2.2108,59.028
13.781,1012,71.968,4.1272,32.434,1100,538.55,156.57,13.662,3.1643,61.985
12.799,1012.7,76.101,4.1545,32.366,1099.8,537.44,157.68,13.727,3.589,61.698
11.224,1013.5,77.121,4.0739,31.95,1099.4,537.64,157.69,13.672,3.3595,62.057
10.624,1014.2,78.539,3.1183,24.858,1073.1,549.94,129.41,11.658,3.9955,68.03
10.494,1015,78.187,3.1338,24.182,1074.5,550.14,130.36,11.705,3.4272,67.203
10.414,1015.4,77.333,3.1712,23.872,1075,550.43,130.79,11.749,3.6166,68.72
10.254,1015.5,76.442,3.1349,23.591,1074,550.22,130.09,11.647,3.61,70.571
10.06,1015.9,76.712,2.9821,22.213,1065.7,549.84,123.99,11.253,4.0843,71.352
10.124,1016.3,77.116,2.5997,19.456,1042,548.24,107.73,10.345,5.6966,77.966
9.709,1016,73.986,2.5142,20.71,1041.6,547.69,108.1,10.354,6.4128,81.679
9.3181,1015.9,73.172,2.5626,20.512,1042.6,548.5,108.18,10.225,6.0387,80.473
9.2827,1016.1,74.355,2.5902,20.043,1043.5,548.66,108.6,10.217,6.0733,79.979
9.1334,1016.4,73.903,2.563,19.346,1044.1,549.23,108.65,10.242,5.7139,78.205
9.0937,1016.6,71.624,2.5663,19.252,1044.3,549.12,108.81,10.251,5.589,78.452
9.0798,1016.9,69.299,2.5677,19.039,1043.9,548.9,108.77,10.268,5.6366,79.623
9.2411,1017.4,69.21,2.5752,18.729,1043.6,548.71,108.57,10.258,5.6647,79.315
9.4716,1017.5,67.14,2.9062,21.658,1061,549,121.3,11.048,4.6415,76.838
9.9885,1017.4,67.52,4.1613,32.573,1100,536.04,158.95,13.774,2.6212,59.619
10.755,1017.4,66.106,4.0928,31.808,1099.9,537.88,157.61,13.667,3.0916,61.137
11.315,1016.9,62.788,4.1573,32.336,1099.9,536.3,158.51,13.765,2.8986,61.178
11.66,1016.5,63.716,4.1149,31.837,1100,537.73,157.53,13.7,2.9121,61.46
11.684,1016,62.127,4.1119,31.917,1099.9,537.92,157.25,13.731,3.1524,62.335
11.472,1015.6,60.817,4.1403,31.975,1100,537.32,157.62,13.752,3.1889,61.777
11.346,1015.3,62.622,4.1736,32.328,1099.9,536.45,158.41,13.736,3.2912,62.081
10.632,1015.4,63.886,2.6506,22.764,1048.4,549,111.66,10.39,5.0795,75.014
9.9123,1015.7,65.732,3.9673,32.421,1092,536.66,153.16,13.359,3.3303,65.468
9.4297,1015.8,68.739,3.0937,26.029,1073,549.91,129.47,11.553,3.2123,71.241
9.1005,1015.8,70.585,3.1016,25.915,1073.3,549.8,129.79,11.621,3.5462,70.947
8.8497,1015.9,70.773,3.0897,24.567,1073.5,549.64,130.01,11.674,3.5484,71.582
8.5532,1015.9,72.74,3.3871,26.008,1086.3,549.5,139.94,12.249,3.1642,70.167
8.2814,1015.9,73.687,2.9674,24.085,1062.6,547.47,123.91,11.309,5.0479,76.98
7.811,1015.9,73.624,2.5919,21.351,1036.2,543.81,107.77,10.355,7.8308,87.088
7.3246,1015.9,75.061,2.5819,21.544,1042.4,547.1,109.71,10.359,6.2558,80.166
6.9412,1015.7,77.08,2.6246,20.911,1042.8,547.34,109.96,10.431,6.2459,79.034
6.5455,1015.4,78.127,2.6171,19.913,1041.8,546.54,110.07,10.415,6.4169,79.254
5.6789,1015.2,78.47,2.6315,19.184,1034.5,541.57,109.13,10.398,8.5467,88.455
4.8889,1015.1,80.366,2.6459,19.019,1037,542.85,109.9,10.379,7.2702,85.342
4.0607,1015.3,81.263,2.6603,19.018,1036.7,542.46,110.1,10.368,7.7023,86.893
3.7614,1015.7,83.051,2.7408,19.683,1041.5,543.02,113.38,10.652,7.5033,88.052
4.7199,1016,85.487,3.1142,24.435,1073.1,549.77,130.69,11.599,3.1475,75
7.0325,1016.2,85.37,3.1558,26.557,1073,549.84,129.76,11.637,2.6818,71.865
9.4694,1016,74.788,3.1241,26.931,1072.4,549.89,128.94,11.618,5.0316,76.408
10.987,1015.6,69.34,3.1942,28.591,1074.2,549.84,130,11.707,2.4072,68.453
11.966,1015.1,65.115,3.2169,29.387,1075.2,549.85,130.55,11.639,2.8703,70.43
12.235,1014.6,65.114,3.1519,28.254,1072.6,549.97,128.69,11.552,3.2649,71.276
12.123,1014.1,66.73,3.1795,28.424,1073.2,550.05,129.04,11.585,3.2589,69.769
12,1013.7,67.48,3.1816,28.313,1073.7,549.83,129.42,11.661,3.2966,69.219
11.923,1013.3,68.703,3.9477,32.999,1098.2,542.64,152.45,13.296,2.842,64.27
11.777,1013,70.57,4.1806,34.021,1100,536.87,158.28,13.763,2.9904,60.251
11.425,1013.1,75.293,4.1315,32.646,1100,538.07,157.92,13.662,3.0426,60.185
10.708,1013.1,78.095,4.2002,33.09,1100.1,535.87,159.49,13.777,2.8822,58.66
10.087,1012.9,80.266,4.1455,31.965,1099.9,538.09,158.42,13.652,2.7647,61.12
8.7971,1013.1,81.686,3.1689,23.892,1073.2,549.98,130.3,11.638,3.6867,71.831
8.0202,1012.9,83.202,3.2373,23.88,1074.9,549.94,131.86,11.721,3.5622,71.785
7.3745,1012.4,83.325,3.1557,23.506,1072.3,549.83,130.05,11.514,3.2861,73.013
6.8664,1011.8,84.926,2.9492,21.486,1056.1,547.11,120.19,11.028,4.9046,75.98
8.7602,1011.6,87.408,2.7043,21.461,1047.2,549.83,110.75,10.397,4.9723,72.332
8.7298,1011.4,80.081,2.5943,21.762,1041.3,547.01,108.97,10.279,6.2434,78.425
6.9553,1010.8,80.991,2.6323,20.64,1041.9,547.51,109.45,10.213,6.0301,77.096
6.912,1010.7,85.53,2.6612,20.21,1043.4,548.26,109.49,10.221,5.953,78.847
7.5285,1010.5,81.852,2.584,20.644,1046.1,549.46,110.74,10.33,5.289,76.583
7.1887,1010.4,84.319,2.6199,20.279,1044.9,549.14,110.05,10.348,5.4341,76.75
8.7758,1010.6,88.147,2.9837,22.941,1059.8,549.48,120.64,11.025,4.5941,74.045
10.853,1011.1,84.138,3.2266,25.882,1075,549.92,130.8,11.62,2.9852,66.432
11.303,1011.2,82.27,3.1861,25.517,1073.5,549.91,129.63,11.514,3.1237,66.994
12.116,1011.4,81.369,3.1828,27.326,1073.1,550.11,129.04,11.638,3.0665,65.938
12.364,1011.9,80.889,3.1807,29.093,1074.4,550.14,130.02,11.629,3.6525,65.911
12.205,1012.1,85.021,3.2111,27.856,1073.4,550.07,129.55,11.559,3.7929,66.123
12.952,1012.2,83.688,3.2055,28.573,1072.1,549.99,128.06,11.582,3.613,65.238
13.796,1012.6,80.309,3.2485,29.783,1075.8,549.94,130.55,11.649,3.5174,63.564
13.833,1013.4,75.535,3.1723,28.782,1075.2,549.97,129.91,11.675,3.2947,63.758
14.575,1014.4,59.995,3.1878,29.64,1076.5,549.98,130.58,11.715,3.2689,65.439
13.658,1015.6,59.264,3.1892,29.485,1077,549.94,131.41,11.792,3.4288,67.395
12.135,1016.7,67.136,3.1962,25.298,1076.9,549.94,131.8,11.694,3.6813,68.713
10.925,1017.8,71.837,4.1736,32.432,1099.6,535.85,158.98,13.773,2.9645,59.994
10.194,1018.7,72.091,4.1014,31.973,1100,537.61,158.13,13.716,2.9281,60.127
9.7209,1019.5,72.989,4.001,31.669,1100,539.41,157.48,13.61,2.8517,60.259
8.3425,1020.3,75.786,3.1179,24.288,1074.7,549.33,131.84,11.745,3.525,72.012
6.9565,1021.3,77.037,3.0411,23.183,1072.4,550.34,129.94,11.491,4.019,76.466
5.9007,1021.7,80.919,3.0801,22.992,1072.1,550.14,129.64,11.584,3.9858,75.944
5.2774,1022.1,82.027,3.0901,22.988,1073.3,549.99,130.57,11.617,3.973,76.346
6.5288,1022.4,62.908,3.0705,23.156,1074.4,549.91,130.58,11.686,3.4644,76.412
8.1321,1022.7,47.117,3.062,23.445,1075.6,549.86,131.37,11.631,3.242,75.994
7.8268,1023.4,48.481,2.6121,19.774,1044.5,545.15,112.47,10.608,5.6625,81.368
7.7194,1023.9,47.223,2.727,21.006,1054.8,547.1,118.73,10.957,4.7702,79.181
6.5722,1024.4,55.542,2.6518,19.664,1042.6,543.11,112.94,10.618,6.9809,86.822
6.3096,1025.1,57.097,2.9447,22.118,1065.1,547.76,126.02,11.34,4.8732,84.26
7.3631,1025.7,56.326,3.066,23.363,1075.4,550.24,131.41,11.667,3.4939,76.201
8.5233,1026.3,50.52,3.1404,24.185,1076.9,550.36,132.01,11.829,2.8992,74.976
9.5757,1026.4,46.359,3.1661,25.527,1071.4,547.01,129.89,11.704,4.1675,85.456
10.656,1026.3,45.45,3.1101,24.825,1072.9,549.88,128.33,11.497,4.244,74.108
11.583,1026,44.346,3.208,24.339,1075.6,549.93,130.28,11.681,2.5116,69.024
11.917,1025.5,43.388,3.2533,24.415,1076.2,550.06,130.86,11.711,2.2051,69.479
11.936,1025.2,44.874,3.2461,24.335,1076.6,550.09,131.1,11.717,3.7674,73.657
11.765,1024.8,47.251,3.2628,24.592,1077.8,550.11,132.08,11.798,3.7105,73.424
11.574,1024.4,48.852,3.0075,22.9,1040.6,533.85,117.17,11.132,29.084,81.604
11.109,1024.4,45.556,3.1811,23.939,1078.5,550.06,132.91,11.748,3.4775,71.983
10.327,1024.6,49.863,3.1489,23.52,1075.9,550.06,130.97,11.684,3.5792,73.24
9.5762,1024.7,54.655,3.1173,23.738,1076.7,550.04,131.95,11.765,3.551,73.302
8.0657,1024.3,57.378,3.0706,23.518,1075,550.08,131.43,11.663,3.8083,76.353
7.0528,1024.2,59.458,3.0694,23.561,1076.2,550.04,132.57,11.754,4.0313,76.823
5.7,1024,64.396,3.0511,23.163,1073.6,549.93,131.23,11.623,4.3138,78.046
4.0431,1023.7,70.912,2.8649,21.393,1058.9,547.38,121.94,11.117,6.1776,94.381
3.1962,1023.6,73.718,2.933,21.713,1065.4,550.37,124.6,11.193,4.4744,82.446
2.3652,1023.1,76.287,3.0302,22.874,1071.6,550.46,129.86,11.535,4.0384,80.172
2.272,1022.6,77.518,2.7602,19.742,1051.9,550.27,112.67,10.602,5.391,88.986
2.6603,1022.3,74.827,2.6298,19.122,1048.5,550.36,110.04,10.44,6.1549,97.355
3.1348,1022,74.776,2.6209,18.966,1047.1,549.99,108.78,10.308,6.5929,103.59
3.735,1021.7,72.799,3.0797,22.577,1069.6,550.1,125.35,11.364,3.4008,80.477
4.1434,1021.6,70.665,2.8407,21.066,1058,549.67,116.67,10.815,4.441,87.489
4.4176,1021.3,70.251,3.2754,24.414,1078.3,549.5,131.76,11.777,2.9164,76.07
5.6725,1021.1,68.135,3.099,25.275,1074.5,549.77,130.86,11.586,3.2545,76.407
7.9022,1021.2,60.606,3.1652,26.048,1075.5,550.03,131.09,11.635,3.182,75.512
9.445,1020.8,54.403,3.2297,27.007,1077.6,550.12,132.36,11.776,2.7318,73.333
10.506,1020.3,50.653,3.2435,27.087,1077.9,550.02,132.38,11.768,4.8753,74.846
11.039,1019.6,51.911,3.2473,28.083,1078.1,549.92,132.52,11.799,3.7873,71.651
11.55,1019.1,45.051,3.206,28.801,1076.3,549.87,131.15,11.765,4.933,74.522
11.989,1018.7,43.949,3.2035,29.279,1076.1,549.86,130.99,11.68,0.93315,67.432
11.712,1018,47.394,3.1964,29.326,1076.6,549.91,131.54,11.764,1.8168,68.477
11.615,1017.4,48.069,3.2111,28.594,1075.4,550.05,130.39,11.708,0.48429,66.307
10.921,1017.5,47.669,3.1472,28.15,1074.7,549.98,130.41,11.636,3.5368,74.083
10.2,1017.7,54.033,3.1413,27.382,1076,549.93,131.53,11.683,3.4789,75.994
9.8723,1017.4,56.245,3.1672,26.684,1074.9,549.84,130.72,11.617,3.6304,75.203
9.8145,1017.1,56.302,3.1656,26.988,1074.7,549.76,130.54,11.706,3.7104,72.381
10.073,1017.3,56.491,3.1678,27.176,1074.7,549.87,130.42,11.711,3.5587,72.303
10.099,1017.5,57.842,3.1445,26.751,1074.3,550,130.22,11.693,3.441,72.616
9.7724,1017.3,60.279,3.1329,26.622,1074.4,549.94,130.35,11.673,3.6244,73.53
9.8548,1017.3,59.24,3.1275,26.937,1075,549.92,130.68,11.627,3.9634,73.783
9.8981,1017.3,59.969,3.1178,26.968,1072.8,550.01,129.07,11.636,3.7973,72.831
9.9006,1016.9,63.073,3.1409,27.033,1073.6,550.05,129.65,11.571,3.5547,72.281
9.9119,1016.5,66.829,3.1428,25.766,1073.9,549.75,129.81,11.588,3.5702,71.59
9.9068,1016.3,68.188,2.8885,25.894,1061.6,549.43,120.97,11.04,4.1507,73.543
10.053,1016,70.183,2.9565,24.754,1064.2,550.17,122.71,11.136,4.2796,73.691
10.415,1015.9,69.89,2.7145,22.761,1049.9,548.85,112.79,10.567,5.2176,75.771
10.701,1016,70.705,2.9045,23.903,1059.7,549.04,119.91,11.021,4.5769,74.403
10.979,1016,71.368,3.1727,24.682,1074.1,549.83,129.87,11.621,3.4385,69.148
11.895,1016,67.767,3.1797,25.052,1075.4,549.91,130.51,11.651,3.2204,68.336
12.799,1015.7,63.125,3.1666,25.521,1074.4,549.87,129.55,11.595,3.3127,68.836
13.206,1015.5,62.846,3.2781,26.875,1079,549.89,133,11.916,3.6047,68.028
13.568,1015.1,61.833,3.2187,27.835,1076,549.75,130.81,11.717,2.7228,66.885
13.743,1014.8,61.825,4.0865,33.803,1099.8,540.06,154.82,13.522,2.4951,61.615
13.898,1014.5,58.938,4.0997,34.999,1099.9,539.86,154.78,13.573,3.0311,62.535
14.491,1014.4,55.23,4.1625,35.863,1100,538.48,155.16,13.675,2.9016,62.921
15.263,1014.4,48.026,4.1728,37.344,1099.9,538.39,154.74,13.657,3.2102,65.258
15.485,1014.9,51.828,3.2294,29.522,1075.7,549.38,129.7,11.667,3.8947,65.12
13.143,1015.6,67.444,3.1342,28.523,1074.9,550.07,130.04,11.62,1.356,60.978
11.276,1015.9,75.83,3.1346,26.369,1074,549.73,129.69,11.572,1.8931,64.222
10.67,1016,76.422,3.1406,25.905,1074.8,549.97,130.31,11.667,3.0994,67.971
10.439,1016.4,77.846,3.2184,25.819,1077.4,550.4,132.09,11.818,3.0641,68.301
10.573,1016.7,77.857,3.6938,28.591,1098.4,549.1,147.67,12.889,2.9224,68.742
10.975,1016.7,75.64,3.1657,25.04,1073.7,549.97,128.59,11.66,3.3592,68.548
11.165,1016.8,70.651,3.0537,24.815,1068.8,550.24,125.28,11.423,3.6075,70.052
10.73,1016.9,75.799,3.078,25.106,1070.2,550.15,126.49,11.416,3.5986,70.138
10.119,1016.5,79.674,2.8929,24.354,1058.4,548.83,118.64,11.023,5.1614,77.957
9.7841,1016.2,78.144,2.5964,22.154,1043.1,548.93,107.61,10.227,6.4104,81.828
9.5625,1016.4,77.436,2.5971,22.355,1041.5,548.28,106.89,10.255,7.3788,84.897
9.3942,1016.7,78.287,2.8367,23.116,1055.5,550.19,115.66,10.709,4.8488,72.322
9.3402,1017.4,78.269,2.7385,19.813,1049.3,549.63,111.35,10.46,5.1156,73.423
9.4179,1018.3,77.03,2.7975,20.003,1053,550.38,113.98,10.627,4.943,72.405
9.5516,1019.1,75.578,3.2529,23.93,1076.1,549.85,131.1,11.687,3.1417,69.295
9.5726,1019.9,70.746,3.639,26.816,1094.1,549.64,144.15,12.596,3.2836,69.704
9.466,1019.9,70.59,3.5978,26.536,1093.2,549.9,143.7,12.462,3.4388,69.681
9.1492,1020.4,71.639,2.8812,20.919,1058.9,549.75,118.42,10.926,5.544,71.673
8.81,1020.8,74.141,4.3264,32.957,1099.4,532.77,160.42,13.989,2.8345,55.846
8.7097,1021.2,74.012,3.2163,24.792,1076.7,550,131.79,11.664,3.733,69.4
8.6626,1021.2,73.823,3.1845,24.792,1074.5,549.89,130.08,11.617,3.6492,69.649
8.5751,1021.3,72.915,3.1786,24.733,1074.6,549.91,130.25,11.72,3.8129,70.314
8.5511,1021.5,71.717,3.1843,24.462,1074.6,549.87,130.23,11.706,3.739,69.877
8.5684,1021.7,71.004,3.0631,22.998,1066.9,549.26,125.04,11.338,5.1853,72.172
8.4889,1021.5,71.03,2.6593,20.688,1045,548.19,109.76,10.465,8.5781,76.596
8.3877,1021.5,71.885,2.6452,20.233,1041.6,546.66,108.49,10.364,9.4653,81.451
8.4035,1021.2,69.609,2.6531,19.311,1045.9,549.22,109.44,10.325,6.7752,74.6
8.2639,1021.1,69.27,2.6455,19.522,1045.2,549.03,109.23,10.379,6.9589,76.075
8.1031,1021.4,67.557,2.6229,20.307,1043.9,548.13,108.97,10.327,7.3786,78.04
8.1009,1021.5,68.04,2.6269,19.621,1040.5,546.14,107.51,10.205,7.4613,78.511
8.6778,1022.7,66.29,2.6327,19.87,1046.3,549.55,109.29,10.343,6.6523,75.075
8.9596,1023,63.559,2.6499,20.727,1047.7,550.12,109.95,10.408,6.1611,73.369
8.8937,1023.1,63.601,2.6376,20.678,1046.1,549.26,109.34,10.42,7.0707,75.142
8.813,1023,64.636,2.6444,20.616,1047.5,549.78,110,10.477,6.6773,73.431
8.9284,1022.3,62.458,2.6295,21.5,1047,549.71,109.64,10.463,6.9081,73.844
9.1723,1022.6,61.351,2.6363,20.139,1044,548.45,108.39,10.425,7.6016,76.551
8.9891,1022.9,62.55,2.6391,20.829,1047.1,549.88,109.78,10.46,6.8217,73.467
8.7035,1023,63.781,2.6229,20.327,1046.6,549.5,109.55,10.457,7.0439,75.122
8.4695,1023.4,66.952,2.6219,20.446,1046.4,549.38,109.62,10.392,7.2114,75.454
8.2548,1023.6,68.401,2.6201,21.08,1041.9,546.14,108.92,10.479,9.2547,84.62
8.0744,1023.7,68.056,2.609,21.23,1044.2,547.64,109.37,10.382,8.0961,80.519
8.0026,1023.6,67.265,2.6045,20.66,1039.3,545.33,107.7,10.345,9.1143,86.695
7.9354,1023.6,67.971,2.5946,23.062,1041.8,546.8,108.44,10.336,8.3743,84.029
7.9541,1023.5,68.113,2.6004,24.196,1041.3,546.43,108.32,10.359,8.6604,84.612
7.9139,1023.2,68.885,2.5898,24.383,1038.1,544.48,107.53,10.42,11.027,91.36
7.8588,1023.2,69.092,2.5954,24.528,1038.5,544.48,107.79,10.42,10.706,92.097
7.8224,1023,69.286,2.6077,24.488,1037.4,543.77,107.26,10.293,9.1675,85.459
7.9814,1022.6,77.98,2.6052,24.195,1036.4,543.49,107.37,10.282,10.253,92.21
8.1018,1022.5,77.509,3.0585,27.11,1065,547.3,125.59,11.39,5.9739,80.79
